QUOTE_ID,PRODUCT_ID,QUOTE_TS,BID_PRICE,ASK_PRICE,VOLUME,SOURCE_CD,PAYLOAD_JSON
156,6,2024-08-14 09:45:39,21556.85,21558.5877,188595,EXCHANGE,"{""bid"": 21556.85, ""ask"": 21558.5877, ""volume"": 188595, ""spread"": 1.7377}"
157,13,2025-02-02 23:58:28,4442.7849,4446.2497,613306,EXCHANGE,"{""bid"": 4442.7849, ""ask"": 4446.2497, ""volume"": 613306, ""spread"": 3.4648}"
158,1,2024-12-20 04:47:43,39478.2768,39479.1458,883371,EXCHANGE,"{""bid"": 39478.2768, ""ask"": 39479.1458, ""volume"": 883371, ""spread"": 0.869}"
159,27,2024-06-11 05:44:32,37854.5005,37857.1657,895557,OTC,"{""bid"": 37854.5005, ""ask"": 37857.1657, ""volume"": 895557, ""spread"": 2.6652}"
160,27,2024-08-04 09:55:18,11556.3897,11556.5885,60222,EXCHANGE,"{""bid"": 11556.3897, ""ask"": 11556.5885, ""volume"": 60222, ""spread"": 0.1988}"
161,11,2024-09-10 16:03:07,348.8787,351.3122,842350,OTC,"{""bid"": 348.8787, ""ask"": 351.3122, ""volume"": 842350, ""spread"": 2.4335}"
162,29,2024-01-08 08:23:06,18882.6523,18886.3542,233257,OTC,"{""bid"": 18882.6523, ""ask"": 18886.3542, ""volume"": 233257, ""spread"": 3.7019}"
163,9,2024-03-17 20:41:10,35731.1486,35732.565,111237,EXCHANGE,"{""bid"": 35731.1486, ""ask"": 35732.565, ""volume"": 111237, ""spread"": 1.4164}"
164,30,2024-04-05 10:01:07,28952.4271,28952.5767,930396,EXCHANGE,"{""bid"": 28952.4271, ""ask"": 28952.5767, ""volume"": 930396, ""spread"": 0.1496}"
165,35,2024-06-07 19:32:15,932.4439,934.5929,847067,EXCHANGE,"{""bid"": 932.4439, ""ask"": 934.5929, ""volume"": 847067, ""spread"": 2.149}"
166,26,2024-11-20 15:35:39,34114.5809,34118.0651,409856,EXCHANGE,"{""bid"": 34114.5809, ""ask"": 34118.0651, ""volume"": 409856, ""spread"": 3.4842}"
167,31,2024-03-15 19:52:34,3810.4431,3813.3991,32081,EXCHANGE,"{""bid"": 3810.4431, ""ask"": 3813.3991, ""volume"": 32081, ""spread"": 2.956}"
168,3,2024-05-24 20:35:01,2253.6244,2255.0475,407377,OTC,"{""bid"": 2253.6244, ""ask"": 2255.0475, ""volume"": 407377, ""spread"": 1.4231}"
169,8,2024-04-19 12:10:41,18036.1225,18039.1386,921668,OTC,"{""bid"": 18036.1225, ""ask"": 18039.1386, ""volume"": 921668, ""spread"": 3.0161}"
170,28,2024-09-15 13:45:38,7401.093,7404.2179,470795,EXCHANGE,"{""bid"": 7401.093, ""ask"": 7404.2179, ""volume"": 470795, ""spread"": 3.1249}"
171,33,2025-01-31 06:37:12,24224.4394,24228.1669,22650,EXCHANGE,"{""bid"": 24224.4394, ""ask"": 24228.1669, ""volume"": 22650, ""spread"": 3.7275}"
172,15,2024-03-29 08:20:40,35562.2793,35566.0627,375213,OTC,"{""bid"": 35562.2793, ""ask"": 35566.0627, ""volume"": 375213, ""spread"": 3.7834}"
173,39,2024-07-23 16:09:48,7592.0765,7595.8251,233572,OTC,"{""bid"": 7592.0765, ""ask"": 7595.8251, ""volume"": 233572, ""spread"": 3.7486}"
174,35,2024-02-19 18:21:12,17819.9703,17821.6598,398504,EXCHANGE,"{""bid"": 17819.9703, ""ask"": 17821.6598, ""volume"": 398504, ""spread"": 1.6895}"
175,26,2024-03-12 15:42:29,40139.1698,40144.1172,624282,EXCHANGE,"{""bid"": 40139.1698, ""ask"": 40144.1172, ""volume"": 624282, ""spread"": 4.9474}"
176,13,2024-09-04 10:14:16,27331.5779,27332.2304,128306,OTC,"{""bid"": 27331.5779, ""ask"": 27332.2304, ""volume"": 128306, ""spread"": 0.6525}"
177,19,2024-04-02 15:36:28,19611.3035,19615.686,912678,OTC,"{""bid"": 19611.3035, ""ask"": 19615.686, ""volume"": 912678, ""spread"": 4.3825}"
178,11,2024-08-24 17:37:31,36916.7436,36917.8288,655996,EXCHANGE,"{""bid"": 36916.7436, ""ask"": 36917.8288, ""volume"": 655996, ""spread"": 1.0852}"
179,21,2024-02-12 21:30:21,706.3996,708.3288,253052,EXCHANGE,"{""bid"": 706.3996, ""ask"": 708.3288, ""volume"": 253052, ""spread"": 1.9292}"
180,13,2024-11-12 01:27:50,311.1417,314.1686,277133,EXCHANGE,"{""bid"": 311.1417, ""ask"": 314.1686, ""volume"": 277133, ""spread"": 3.0269}"
181,38,2024-10-25 06:33:23,19301.8226,19304.7334,225143,EXCHANGE,"{""bid"": 19301.8226, ""ask"": 19304.7334, ""volume"": 225143, ""spread"": 2.9108}"
182,15,2024-02-11 18:04:47,1014.0745,1015.5095,286112,EXCHANGE,"{""bid"": 1014.0745, ""ask"": 1015.5095, ""volume"": 286112, ""spread"": 1.435}"
183,26,2024-04-21 02:43:38,39487.5407,39488.5344,153256,EXCHANGE,"{""bid"": 39487.5407, ""ask"": 39488.5344, ""volume"": 153256, ""spread"": 0.9937}"
184,28,2024-05-02 03:08:49,42562.9354,42567.376,176863,OTC,"{""bid"": 42562.9354, ""ask"": 42567.376, ""volume"": 176863, ""spread"": 4.4406}"
185,8,2024-05-01 12:49:17,12560.5509,12561.2306,516223,EXCHANGE,"{""bid"": 12560.5509, ""ask"": 12561.2306, ""volume"": 516223, ""spread"": 0.6797}"
186,8,2024-09-29 11:46:18,724.2535,725.1267,627838,OTC,"{""bid"": 724.2535, ""ask"": 725.1267, ""volume"": 627838, ""spread"": 0.8732}"
187,30,2024-07-04 23:49:20,20938.8881,20940.1832,423242,EXCHANGE,"{""bid"": 20938.8881, ""ask"": 20940.1832, ""volume"": 423242, ""spread"": 1.2951}"
188,5,2024-10-06 10:22:08,1495.784,1496.1314,223166,EXCHANGE,"{""bid"": 1495.784, ""ask"": 1496.1314, ""volume"": 223166, ""spread"": 0.3474}"
189,24,2024-12-30 04:33:36,38291.2239,38292.5426,600491,EXCHANGE,"{""bid"": 38291.2239, ""ask"": 38292.5426, ""volume"": 600491, ""spread"": 1.3187}"
190,2,2024-10-03 12:02:12,47446.7097,47450.2494,825020,EXCHANGE,"{""bid"": 47446.7097, ""ask"": 47450.2494, ""volume"": 825020, ""spread"": 3.5397}"
191,26,2024-08-10 20:04:44,17107.8582,17112.7267,19730,EXCHANGE,"{""bid"": 17107.8582, ""ask"": 17112.7267, ""volume"": 19730, ""spread"": 4.8685}"
192,14,2024-08-06 01:52:14,31950.6236,31952.9299,622539,EXCHANGE,"{""bid"": 31950.6236, ""ask"": 31952.9299, ""volume"": 622539, ""spread"": 2.3063}"
193,24,2024-06-01 18:58:03,49318.1984,49320.1851,249956,EXCHANGE,"{""bid"": 49318.1984, ""ask"": 49320.1851, ""volume"": 249956, ""spread"": 1.9867}"
194,29,2025-01-18 05:30:16,38972.5458,38974.0925,442847,EXCHANGE,"{""bid"": 38972.5458, ""ask"": 38974.0925, ""volume"": 442847, ""spread"": 1.5467}"
195,29,2024-10-18 05:07:01,30059.1036,30061.8316,220664,EXCHANGE,"{""bid"": 30059.1036, ""ask"": 30061.8316, ""volume"": 220664, ""spread"": 2.728}"
196,33,2025-01-09 19:21:46,8523.998,8528.2261,969565,EXCHANGE,"{""bid"": 8523.998, ""ask"": 8528.2261, ""volume"": 969565, ""spread"": 4.2281}"
197,37,2024-03-12 12:46:58,644.7233,647.5911,393329,EXCHANGE,"{""bid"": 644.7233, ""ask"": 647.5911, ""volume"": 393329, ""spread"": 2.8678}"
198,14,2024-09-30 04:15:24,43427.5247,43430.9896,20585,EXCHANGE,"{""bid"": 43427.5247, ""ask"": 43430.9896, ""volume"": 20585, ""spread"": 3.4649}"
199,19,2024-03-11 09:41:51,38481.05,38483.6735,344829,OTC,"{""bid"": 38481.05, ""ask"": 38483.6735, ""volume"": 344829, ""spread"": 2.6235}"
200,3,2024-10-22 13:16:12,21712.1301,21713.8222,938170,EXCHANGE,"{""bid"": 21712.1301, ""ask"": 21713.8222, ""volume"": 938170, ""spread"": 1.6921}"
201,26,2024-06-02 21:29:34,26939.9854,26942.1329,903476,EXCHANGE,"{""bid"": 26939.9854, ""ask"": 26942.1329, ""volume"": 903476, ""spread"": 2.1475}"
202,10,2024-08-03 13:26:12,25991.3384,25994.9717,631989,EXCHANGE,"{""bid"": 25991.3384, ""ask"": 25994.9717, ""volume"": 631989, ""spread"": 3.6333}"
203,29,2024-04-17 18:51:32,17126.2592,17131.1882,261565,OTC,"{""bid"": 17126.2592, ""ask"": 17131.1882, ""volume"": 261565, ""spread"": 4.929}"
204,36,2024-10-12 12:57:16,19218.6437,19223.1357,990086,EXCHANGE,"{""bid"": 19218.6437, ""ask"": 19223.1357, ""volume"": 990086, ""spread"": 4.492}"
205,26,2024-12-03 23:58:31,23311.0139,23315.0337,903985,EXCHANGE,"{""bid"": 23311.0139, ""ask"": 23315.0337, ""volume"": 903985, ""spread"": 4.0198}"
206,25,2024-09-25 07:14:12,33622.098,33622.5265,839793,OTC,"{""bid"": 33622.098, ""ask"": 33622.5265, ""volume"": 839793, ""spread"": 0.4285}"
207,3,2024-12-23 11:24:31,35228.5657,35232.325,44580,EXCHANGE,"{""bid"": 35228.5657, ""ask"": 35232.325, ""volume"": 44580, ""spread"": 3.7593}"
208,27,2024-01-29 05:14:59,47782.7002,47784.0476,256352,OTC,"{""bid"": 47782.7002, ""ask"": 47784.0476, ""volume"": 256352, ""spread"": 1.3474}"
209,32,2024-04-06 18:25:49,35182.6061,35185.3432,744522,EXCHANGE,"{""bid"": 35182.6061, ""ask"": 35185.3432, ""volume"": 744522, ""spread"": 2.7371}"
210,23,2025-01-21 04:45:37,38078.3428,38078.6661,129391,EXCHANGE,"{""bid"": 38078.3428, ""ask"": 38078.6661, ""volume"": 129391, ""spread"": 0.3233}"
211,18,2024-08-09 03:53:28,31094.1435,31097.4095,271003,EXCHANGE,"{""bid"": 31094.1435, ""ask"": 31097.4095, ""volume"": 271003, ""spread"": 3.266}"
212,5,2024-10-30 05:38:29,35038.5806,35040.0057,188231,EXCHANGE,"{""bid"": 35038.5806, ""ask"": 35040.0057, ""volume"": 188231, ""spread"": 1.4251}"
213,5,2025-01-06 18:48:44,34720.2824,34720.4922,717493,OTC,"{""bid"": 34720.2824, ""ask"": 34720.4922, ""volume"": 717493, ""spread"": 0.2098}"
214,2,2024-07-08 03:48:54,3669.57,3669.8841,427422,OTC,"{""bid"": 3669.57, ""ask"": 3669.8841, ""volume"": 427422, ""spread"": 0.3141}"
215,37,2024-08-04 09:40:26,21109.5731,21113.14,948919,EXCHANGE,"{""bid"": 21109.5731, ""ask"": 21113.14, ""volume"": 948919, ""spread"": 3.5669}"
216,8,2024-05-09 17:50:18,36310.3347,36313.212,462541,OTC,"{""bid"": 36310.3347, ""ask"": 36313.212, ""volume"": 462541, ""spread"": 2.8773}"
217,26,2024-10-23 20:32:17,31817.5686,31820.0213,815065,EXCHANGE,"{""bid"": 31817.5686, ""ask"": 31820.0213, ""volume"": 815065, ""spread"": 2.4527}"
218,27,2024-05-31 19:00:03,40055.4735,40060.2343,902859,OTC,"{""bid"": 40055.4735, ""ask"": 40060.2343, ""volume"": 902859, ""spread"": 4.7608}"
219,16,2024-11-02 16:54:02,23434.5919,23437.5406,365195,EXCHANGE,"{""bid"": 23434.5919, ""ask"": 23437.5406, ""volume"": 365195, ""spread"": 2.9487}"
220,40,2024-07-05 07:19:56,35654.9351,35657.0636,638121,OTC,"{""bid"": 35654.9351, ""ask"": 35657.0636, ""volume"": 638121, ""spread"": 2.1285}"
221,7,2024-09-18 15:57:39,24973.8529,24976.5315,480736,EXCHANGE,"{""bid"": 24973.8529, ""ask"": 24976.5315, ""volume"": 480736, ""spread"": 2.6786}"
222,12,2024-02-15 14:58:57,43383.0346,43385.361,241972,EXCHANGE,"{""bid"": 43383.0346, ""ask"": 43385.361, ""volume"": 241972, ""spread"": 2.3264}"
223,25,2024-10-29 12:06:17,36803.0066,36805.9503,194034,EXCHANGE,"{""bid"": 36803.0066, ""ask"": 36805.9503, ""volume"": 194034, ""spread"": 2.9437}"
224,18,2024-05-07 17:10:00,44467.7607,44469.9947,397536,EXCHANGE,"{""bid"": 44467.7607, ""ask"": 44469.9947, ""volume"": 397536, ""spread"": 2.234}"
225,10,2024-05-12 08:14:05,36230.6148,36235.1334,542265,EXCHANGE,"{""bid"": 36230.6148, ""ask"": 36235.1334, ""volume"": 542265, ""spread"": 4.5186}"
226,35,2024-01-17 13:12:43,41096.0019,41099.622,606028,EXCHANGE,"{""bid"": 41096.0019, ""ask"": 41099.622, ""volume"": 606028, ""spread"": 3.6201}"
227,27,2024-07-22 08:29:53,37001.9728,37002.174,95463,OTC,"{""bid"": 37001.9728, ""ask"": 37002.174, ""volume"": 95463, ""spread"": 0.2012}"
228,12,2024-03-29 14:20:56,37892.9889,37895.8707,386814,EXCHANGE,"{""bid"": 37892.9889, ""ask"": 37895.8707, ""volume"": 386814, ""spread"": 2.8818}"
229,30,2024-10-23 01:47:30,11343.0092,11345.7916,810205,EXCHANGE,"{""bid"": 11343.0092, ""ask"": 11345.7916, ""volume"": 810205, ""spread"": 2.7824}"
230,38,2024-06-06 12:40:09,17118.2376,17122.8764,965170,EXCHANGE,"{""bid"": 17118.2376, ""ask"": 17122.8764, ""volume"": 965170, ""spread"": 4.6388}"
231,34,2024-09-05 19:56:03,21646.9105,21649.5171,362275,EXCHANGE,"{""bid"": 21646.9105, ""ask"": 21649.5171, ""volume"": 362275, ""spread"": 2.6066}"
232,35,2024-09-09 19:30:01,29078.3155,29082.7378,583542,EXCHANGE,"{""bid"": 29078.3155, ""ask"": 29082.7378, ""volume"": 583542, ""spread"": 4.4223}"
233,16,2024-03-16 19:16:43,47959.7461,47960.349,441707,EXCHANGE,"{""bid"": 47959.7461, ""ask"": 47960.349, ""volume"": 441707, ""spread"": 0.6029}"
234,37,2024-05-23 01:14:20,23551.0943,23555.0172,365363,EXCHANGE,"{""bid"": 23551.0943, ""ask"": 23555.0172, ""volume"": 365363, ""spread"": 3.9229}"
235,39,2024-12-30 00:16:47,16118.4186,16121.4216,549563,EXCHANGE,"{""bid"": 16118.4186, ""ask"": 16121.4216, ""volume"": 549563, ""spread"": 3.003}"
236,27,2025-01-28 14:34:19,27820.9596,27821.3386,267445,EXCHANGE,"{""bid"": 27820.9596, ""ask"": 27821.3386, ""volume"": 267445, ""spread"": 0.379}"
237,16,2024-08-24 00:27:32,15171.7844,15175.6723,497960,EXCHANGE,"{""bid"": 15171.7844, ""ask"": 15175.6723, ""volume"": 497960, ""spread"": 3.8879}"
238,40,2024-05-27 05:27:26,41341.2423,41342.8191,88220,EXCHANGE,"{""bid"": 41341.2423, ""ask"": 41342.8191, ""volume"": 88220, ""spread"": 1.5768}"
239,34,2024-05-23 23:40:35,26208.1351,26208.6174,898710,EXCHANGE,"{""bid"": 26208.1351, ""ask"": 26208.6174, ""volume"": 898710, ""spread"": 0.4823}"
240,15,2024-10-09 18:51:17,44429.6421,44430.0748,379179,EXCHANGE,"{""bid"": 44429.6421, ""ask"": 44430.0748, ""volume"": 379179, ""spread"": 0.4327}"
241,23,2024-11-24 21:10:24,45033.3266,45035.636,996887,EXCHANGE,"{""bid"": 45033.3266, ""ask"": 45035.636, ""volume"": 996887, ""spread"": 2.3094}"
242,40,2024-09-22 11:31:56,949.9584,950.8752,398642,EXCHANGE,"{""bid"": 949.9584, ""ask"": 950.8752, ""volume"": 398642, ""spread"": 0.9168}"
243,35,2024-08-20 16:07:43,2014.9189,2019.4202,190127,EXCHANGE,"{""bid"": 2014.9189, ""ask"": 2019.4202, ""volume"": 190127, ""spread"": 4.5013}"
244,3,2024-09-02 08:13:57,44565.4357,44569.3689,465777,OTC,"{""bid"": 44565.4357, ""ask"": 44569.3689, ""volume"": 465777, ""spread"": 3.9332}"
245,30,2024-09-12 09:26:05,43296.3366,43299.0807,944587,EXCHANGE,"{""bid"": 43296.3366, ""ask"": 43299.0807, ""volume"": 944587, ""spread"": 2.7441}"
246,33,2024-02-24 11:15:05,41959.5252,41961.3716,582262,OTC,"{""bid"": 41959.5252, ""ask"": 41961.3716, ""volume"": 582262, ""spread"": 1.8464}"
247,22,2024-07-29 07:09:38,23403.9233,23408.5906,270353,EXCHANGE,"{""bid"": 23403.9233, ""ask"": 23408.5906, ""volume"": 270353, ""spread"": 4.6673}"
248,22,2024-01-16 03:30:41,15895.7357,15896.2408,679851,EXCHANGE,"{""bid"": 15895.7357, ""ask"": 15896.2408, ""volume"": 679851, ""spread"": 0.5051}"
249,2,2024-04-09 21:12:53,8570.0672,8574.9405,949094,EXCHANGE,"{""bid"": 8570.0672, ""ask"": 8574.9405, ""volume"": 949094, ""spread"": 4.8733}"
250,5,2024-12-16 19:52:00,30941.0134,30943.3442,239205,EXCHANGE,"{""bid"": 30941.0134, ""ask"": 30943.3442, ""volume"": 239205, ""spread"": 2.3308}"
251,37,2024-05-09 13:45:12,40625.8386,40626.142,790474,EXCHANGE,"{""bid"": 40625.8386, ""ask"": 40626.142, ""volume"": 790474, ""spread"": 0.3034}"
252,4,2024-12-19 15:57:55,38064.5778,38066.3775,753098,EXCHANGE,"{""bid"": 38064.5778, ""ask"": 38066.3775, ""volume"": 753098, ""spread"": 1.7997}"
253,31,2024-04-29 13:30:09,14477.6629,14479.5104,42121,EXCHANGE,"{""bid"": 14477.6629, ""ask"": 14479.5104, ""volume"": 42121, ""spread"": 1.8475}"
254,18,2024-09-04 15:06:54,4137.5102,4139.9464,259533,EXCHANGE,"{""bid"": 4137.5102, ""ask"": 4139.9464, ""volume"": 259533, ""spread"": 2.4362}"
255,21,2024-12-20 06:08:03,32160.3935,32162.4328,699046,OTC,"{""bid"": 32160.3935, ""ask"": 32162.4328, ""volume"": 699046, ""spread"": 2.0393}"
256,1,2024-10-07 17:41:33,5576.4983,5578.094,405986,EXCHANGE,"{""bid"": 5576.4983, ""ask"": 5578.094, ""volume"": 405986, ""spread"": 1.5957}"
257,38,2024-05-22 19:31:07,24914.313,24915.0955,536164,EXCHANGE,"{""bid"": 24914.313, ""ask"": 24915.0955, ""volume"": 536164, ""spread"": 0.7825}"
258,31,2025-01-05 11:43:00,36168.9454,36170.9089,113459,EXCHANGE,"{""bid"": 36168.9454, ""ask"": 36170.9089, ""volume"": 113459, ""spread"": 1.9635}"
259,9,2024-07-18 13:58:21,16010.2138,16010.2532,572020,EXCHANGE,"{""bid"": 16010.2138, ""ask"": 16010.2532, ""volume"": 572020, ""spread"": 0.0394}"
260,11,2024-08-23 10:12:37,46672.2393,46674.8074,416860,EXCHANGE,"{""bid"": 46672.2393, ""ask"": 46674.8074, ""volume"": 416860, ""spread"": 2.5681}"
261,5,2024-12-18 15:16:42,27332.4015,27336.8117,473968,OTC,"{""bid"": 27332.4015, ""ask"": 27336.8117, ""volume"": 473968, ""spread"": 4.4102}"
262,13,2024-12-16 05:45:46,26545.6087,26545.6913,802772,EXCHANGE,"{""bid"": 26545.6087, ""ask"": 26545.6913, ""volume"": 802772, ""spread"": 0.0826}"
263,3,2024-10-21 12:57:08,14039.3779,14043.6487,295002,EXCHANGE,"{""bid"": 14039.3779, ""ask"": 14043.6487, ""volume"": 295002, ""spread"": 4.2708}"
264,3,2024-11-04 07:37:53,24532.9558,24536.9976,39455,EXCHANGE,"{""bid"": 24532.9558, ""ask"": 24536.9976, ""volume"": 39455, ""spread"": 4.0418}"
265,39,2024-05-17 18:54:48,19169.2803,19172.0158,628702,EXCHANGE,"{""bid"": 19169.2803, ""ask"": 19172.0158, ""volume"": 628702, ""spread"": 2.7355}"
266,9,2024-01-30 17:19:29,41483.3559,41485.5677,625540,EXCHANGE,"{""bid"": 41483.3559, ""ask"": 41485.5677, ""volume"": 625540, ""spread"": 2.2118}"
267,31,2024-11-30 08:17:24,24434.4459,24435.5893,163990,OTC,"{""bid"": 24434.4459, ""ask"": 24435.5893, ""volume"": 163990, ""spread"": 1.1434}"
268,22,2024-01-10 20:40:27,26125.3788,26127.4821,296666,EXCHANGE,"{""bid"": 26125.3788, ""ask"": 26127.4821, ""volume"": 296666, ""spread"": 2.1033}"
269,7,2024-03-29 15:12:18,37007.0654,37007.757,589680,EXCHANGE,"{""bid"": 37007.0654, ""ask"": 37007.757, ""volume"": 589680, ""spread"": 0.6916}"
270,12,2024-08-06 14:18:38,44364.3378,44365.8961,417121,EXCHANGE,"{""bid"": 44364.3378, ""ask"": 44365.8961, ""volume"": 417121, ""spread"": 1.5583}"
271,30,2025-01-21 14:30:39,8049.2933,8053.4346,669622,EXCHANGE,"{""bid"": 8049.2933, ""ask"": 8053.4346, ""volume"": 669622, ""spread"": 4.1413}"
272,32,2024-06-10 06:35:37,11048.9041,11053.2591,234806,EXCHANGE,"{""bid"": 11048.9041, ""ask"": 11053.2591, ""volume"": 234806, ""spread"": 4.355}"
273,3,2024-07-23 09:59:43,36869.2445,36872.4897,446060,EXCHANGE,"{""bid"": 36869.2445, ""ask"": 36872.4897, ""volume"": 446060, ""spread"": 3.2452}"
274,13,2024-10-03 00:16:35,36319.2754,36323.7217,8337,EXCHANGE,"{""bid"": 36319.2754, ""ask"": 36323.7217, ""volume"": 8337, ""spread"": 4.4463}"
275,34,2024-10-10 02:29:25,4015.1695,4019.237,664815,EXCHANGE,"{""bid"": 4015.1695, ""ask"": 4019.237, ""volume"": 664815, ""spread"": 4.0675}"
276,14,2024-01-07 08:33:52,47088.7284,47091.8549,237589,EXCHANGE,"{""bid"": 47088.7284, ""ask"": 47091.8549, ""volume"": 237589, ""spread"": 3.1265}"
277,24,2024-12-21 14:27:04,24625.2472,24627.4523,962053,EXCHANGE,"{""bid"": 24625.2472, ""ask"": 24627.4523, ""volume"": 962053, ""spread"": 2.2051}"
278,3,2024-01-03 08:40:28,49857.2442,49858.4152,956823,EXCHANGE,"{""bid"": 49857.2442, ""ask"": 49858.4152, ""volume"": 956823, ""spread"": 1.171}"
279,2,2025-01-26 07:45:51,30538.4611,30542.0792,871679,OTC,"{""bid"": 30538.4611, ""ask"": 30542.0792, ""volume"": 871679, ""spread"": 3.6181}"
280,31,2024-12-04 03:31:12,19403.6181,19408.3017,515349,EXCHANGE,"{""bid"": 19403.6181, ""ask"": 19408.3017, ""volume"": 515349, ""spread"": 4.6836}"
281,26,2024-05-22 08:51:12,916.236,920.1285,684721,EXCHANGE,"{""bid"": 916.236, ""ask"": 920.1285, ""volume"": 684721, ""spread"": 3.8925}"
282,29,2024-09-25 06:18:08,18617.4,18619.0979,836348,EXCHANGE,"{""bid"": 18617.4, ""ask"": 18619.0979, ""volume"": 836348, ""spread"": 1.6979}"
283,31,2024-02-14 22:42:41,25733.8384,25736.0726,501653,EXCHANGE,"{""bid"": 25733.8384, ""ask"": 25736.0726, ""volume"": 501653, ""spread"": 2.2342}"
284,17,2024-08-24 14:07:03,9102.1267,9107.0204,94380,OTC,"{""bid"": 9102.1267, ""ask"": 9107.0204, ""volume"": 94380, ""spread"": 4.8937}"
285,11,2024-10-21 04:33:21,25704.8165,25705.8691,392849,EXCHANGE,"{""bid"": 25704.8165, ""ask"": 25705.8691, ""volume"": 392849, ""spread"": 1.0526}"
286,12,2024-06-26 11:56:03,15769.799,15772.3056,986442,OTC,"{""bid"": 15769.799, ""ask"": 15772.3056, ""volume"": 986442, ""spread"": 2.5066}"
287,23,2024-09-04 11:40:48,10734.8562,10736.5838,425645,OTC,"{""bid"": 10734.8562, ""ask"": 10736.5838, ""volume"": 425645, ""spread"": 1.7276}"
288,16,2024-01-10 22:03:06,30002.0758,30003.7042,634902,EXCHANGE,"{""bid"": 30002.0758, ""ask"": 30003.7042, ""volume"": 634902, ""spread"": 1.6284}"
289,25,2024-01-12 04:24:47,18683.3791,18686.5094,825100,EXCHANGE,"{""bid"": 18683.3791, ""ask"": 18686.5094, ""volume"": 825100, ""spread"": 3.1303}"
290,33,2024-06-15 23:05:31,41596.7463,41601.4312,870651,EXCHANGE,"{""bid"": 41596.7463, ""ask"": 41601.4312, ""volume"": 870651, ""spread"": 4.6849}"
291,5,2024-11-18 17:57:33,13375.8743,13379.4604,277558,EXCHANGE,"{""bid"": 13375.8743, ""ask"": 13379.4604, ""volume"": 277558, ""spread"": 3.5861}"
292,13,2024-11-08 22:39:56,17058.2642,17061.7301,225339,EXCHANGE,"{""bid"": 17058.2642, ""ask"": 17061.7301, ""volume"": 225339, ""spread"": 3.4659}"
293,6,2024-08-30 11:06:28,37114.1241,37117.0024,969532,EXCHANGE,"{""bid"": 37114.1241, ""ask"": 37117.0024, ""volume"": 969532, ""spread"": 2.8783}"
294,25,2024-11-28 17:17:21,14796.1244,14800.2429,722155,OTC,"{""bid"": 14796.1244, ""ask"": 14800.2429, ""volume"": 722155, ""spread"": 4.1185}"
295,17,2024-11-06 10:29:15,7131.3697,7135.4678,560226,EXCHANGE,"{""bid"": 7131.3697, ""ask"": 7135.4678, ""volume"": 560226, ""spread"": 4.0981}"
296,40,2024-02-08 14:04:48,19564.7263,19565.0804,929784,EXCHANGE,"{""bid"": 19564.7263, ""ask"": 19565.0804, ""volume"": 929784, ""spread"": 0.3541}"
297,23,2024-07-02 15:16:18,11539.5498,11542.2694,58316,OTC,"{""bid"": 11539.5498, ""ask"": 11542.2694, ""volume"": 58316, ""spread"": 2.7196}"
298,18,2024-04-01 07:17:45,26784.098,26785.9735,969630,EXCHANGE,"{""bid"": 26784.098, ""ask"": 26785.9735, ""volume"": 969630, ""spread"": 1.8755}"
299,19,2024-02-17 10:14:51,44342.0123,44346.9064,409609,EXCHANGE,"{""bid"": 44342.0123, ""ask"": 44346.9064, ""volume"": 409609, ""spread"": 4.8941}"
300,17,2024-09-25 05:33:13,47798.1959,47800.2284,375718,EXCHANGE,"{""bid"": 47798.1959, ""ask"": 47800.2284, ""volume"": 375718, ""spread"": 2.0325}"
301,33,2024-01-18 00:30:40,7650.8074,7655.3253,722883,EXCHANGE,"{""bid"": 7650.8074, ""ask"": 7655.3253, ""volume"": 722883, ""spread"": 4.5179}"
302,6,2024-01-16 21:44:07,27650.0981,27650.7272,503735,OTC,"{""bid"": 27650.0981, ""ask"": 27650.7272, ""volume"": 503735, ""spread"": 0.6291}"
303,17,2024-11-03 03:05:16,17565.8884,17568.3949,75726,EXCHANGE,"{""bid"": 17565.8884, ""ask"": 17568.3949, ""volume"": 75726, ""spread"": 2.5065}"
304,12,2024-08-21 04:37:25,34090.6047,34092.0085,840125,EXCHANGE,"{""bid"": 34090.6047, ""ask"": 34092.0085, ""volume"": 840125, ""spread"": 1.4038}"
305,39,2024-07-22 08:30:45,1326.8689,1331.1241,929678,EXCHANGE,"{""bid"": 1326.8689, ""ask"": 1331.1241, ""volume"": 929678, ""spread"": 4.2552}"
306,26,2024-07-28 13:59:49,3480.8042,3482.8074,68522,EXCHANGE,"{""bid"": 3480.8042, ""ask"": 3482.8074, ""volume"": 68522, ""spread"": 2.0032}"
307,16,2024-11-01 13:35:51,17414.2198,17417.5208,142761,OTC,"{""bid"": 17414.2198, ""ask"": 17417.5208, ""volume"": 142761, ""spread"": 3.301}"
308,21,2025-01-28 12:42:42,7774.7923,7778.1371,892225,EXCHANGE,"{""bid"": 7774.7923, ""ask"": 7778.1371, ""volume"": 892225, ""spread"": 3.3448}"
309,31,2024-11-13 05:52:57,18375.3857,18379.6828,142701,EXCHANGE,"{""bid"": 18375.3857, ""ask"": 18379.6828, ""volume"": 142701, ""spread"": 4.2971}"
310,35,2024-04-03 19:40:53,32757.1319,32759.4249,87392,EXCHANGE,"{""bid"": 32757.1319, ""ask"": 32759.4249, ""volume"": 87392, ""spread"": 2.293}"
