QUOTE_ID,PRODUCT_ID,QUOTE_TS,BID_PRICE,ASK_PRICE,VOLUME,SOURCE_CD,PAYLOAD_JSON
155,57,2024-08-25 04:26:59,4995.2939,4996.0303,218114,EXCHANGE,"{""bid"": 4995.2939, ""ask"": 4996.0303, ""volume"": 218114, ""spread"": 0.7364}"
156,53,2024-01-30 07:29:47,26161.3923,26162.5191,116718,EXCHANGE,"{""bid"": 26161.3923, ""ask"": 26162.5191, ""volume"": 116718, ""spread"": 1.1268}"
157,30,2024-07-07 22:07:12,6743.886,6746.4699,53213,OTC,"{""bid"": 6743.886, ""ask"": 6746.4699, ""volume"": 53213, ""spread"": 2.5839}"
158,3,2024-08-27 11:06:25,36785.8024,36788.9823,933284,EXCHANGE,"{""bid"": 36785.8024, ""ask"": 36788.9823, ""volume"": 933284, ""spread"": 3.1799}"
159,59,2024-05-01 23:37:02,45346.5506,45348.246,915804,EXCHANGE,"{""bid"": 45346.5506, ""ask"": 45348.246, ""volume"": 915804, ""spread"": 1.6954}"
160,7,2024-08-18 16:27:01,47712.5054,47712.9503,918545,EXCHANGE,"{""bid"": 47712.5054, ""ask"": 47712.9503, ""volume"": 918545, ""spread"": 0.4449}"
161,53,2024-12-03 12:27:40,21438.8884,21441.7937,269714,EXCHANGE,"{""bid"": 21438.8884, ""ask"": 21441.7937, ""volume"": 269714, ""spread"": 2.9053}"
162,21,2024-07-06 02:11:38,49959.7847,49961.5377,290134,EXCHANGE,"{""bid"": 49959.7847, ""ask"": 49961.5377, ""volume"": 290134, ""spread"": 1.753}"
163,33,2024-05-18 05:03:15,5066.9705,5067.7203,253942,EXCHANGE,"{""bid"": 5066.9705, ""ask"": 5067.7203, ""volume"": 253942, ""spread"": 0.7498}"
164,43,2024-10-06 11:07:22,39254.7423,39257.5089,880442,EXCHANGE,"{""bid"": 39254.7423, ""ask"": 39257.5089, ""volume"": 880442, ""spread"": 2.7666}"
165,45,2024-04-18 20:56:34,32464.3075,32466.2627,428763,OTC,"{""bid"": 32464.3075, ""ask"": 32466.2627, ""volume"": 428763, ""spread"": 1.9552}"
166,17,2024-12-18 00:16:47,8101.7044,8105.0326,905399,OTC,"{""bid"": 8101.7044, ""ask"": 8105.0326, ""volume"": 905399, ""spread"": 3.3282}"
167,25,2024-08-18 14:13:49,45028.6693,45029.6402,640906,EXCHANGE,"{""bid"": 45028.6693, ""ask"": 45029.6402, ""volume"": 640906, ""spread"": 0.9709}"
168,30,2025-01-06 06:44:00,41596.2235,41599.0559,651169,EXCHANGE,"{""bid"": 41596.2235, ""ask"": 41599.0559, ""volume"": 651169, ""spread"": 2.8324}"
169,43,2025-01-07 21:43:48,15733.9598,15736.2784,906404,EXCHANGE,"{""bid"": 15733.9598, ""ask"": 15736.2784, ""volume"": 906404, ""spread"": 2.3186}"
170,13,2024-05-04 10:26:22,33644.5817,33648.6483,424605,EXCHANGE,"{""bid"": 33644.5817, ""ask"": 33648.6483, ""volume"": 424605, ""spread"": 4.0666}"
171,59,2024-03-31 22:20:49,21152.4679,21154.8314,614166,EXCHANGE,"{""bid"": 21152.4679, ""ask"": 21154.8314, ""volume"": 614166, ""spread"": 2.3635}"
172,52,2024-08-05 23:05:42,30546.3485,30549.0966,720468,EXCHANGE,"{""bid"": 30546.3485, ""ask"": 30549.0966, ""volume"": 720468, ""spread"": 2.7481}"
173,22,2024-01-17 07:26:02,12943.1428,12943.7761,591221,EXCHANGE,"{""bid"": 12943.1428, ""ask"": 12943.7761, ""volume"": 591221, ""spread"": 0.6333}"
174,28,2024-09-19 17:56:54,16109.4405,16112.769,37724,EXCHANGE,"{""bid"": 16109.4405, ""ask"": 16112.769, ""volume"": 37724, ""spread"": 3.3285}"
175,39,2024-06-17 03:57:59,39059.3605,39063.8839,934207,EXCHANGE,"{""bid"": 39059.3605, ""ask"": 39063.8839, ""volume"": 934207, ""spread"": 4.5234}"
176,4,2024-07-11 04:02:21,7873.7657,7874.2838,670728,EXCHANGE,"{""bid"": 7873.7657, ""ask"": 7874.2838, ""volume"": 670728, ""spread"": 0.5181}"
177,18,2024-04-28 11:11:45,48145.9191,48147.0245,761323,EXCHANGE,"{""bid"": 48145.9191, ""ask"": 48147.0245, ""volume"": 761323, ""spread"": 1.1054}"
178,58,2024-05-27 10:43:05,43898.0812,43902.121,16678,EXCHANGE,"{""bid"": 43898.0812, ""ask"": 43902.121, ""volume"": 16678, ""spread"": 4.0398}"
179,14,2024-01-19 10:08:04,41057.739,41060.9266,291655,EXCHANGE,"{""bid"": 41057.739, ""ask"": 41060.9266, ""volume"": 291655, ""spread"": 3.1876}"
180,15,2024-08-06 12:05:45,2735.0602,2738.3833,445381,EXCHANGE,"{""bid"": 2735.0602, ""ask"": 2738.3833, ""volume"": 445381, ""spread"": 3.3231}"
181,27,2024-01-14 09:55:16,18055.6268,18059.9537,308788,EXCHANGE,"{""bid"": 18055.6268, ""ask"": 18059.9537, ""volume"": 308788, ""spread"": 4.3269}"
182,54,2024-10-21 12:43:16,28729.8363,28731.0012,409975,EXCHANGE,"{""bid"": 28729.8363, ""ask"": 28731.0012, ""volume"": 409975, ""spread"": 1.1649}"
183,49,2024-09-30 09:36:39,39907.5988,39909.6829,881472,EXCHANGE,"{""bid"": 39907.5988, ""ask"": 39909.6829, ""volume"": 881472, ""spread"": 2.0841}"
184,14,2024-10-06 19:05:48,13779.4853,13781.9351,429867,OTC,"{""bid"": 13779.4853, ""ask"": 13781.9351, ""volume"": 429867, ""spread"": 2.4498}"
185,6,2024-11-04 21:54:51,36142.3583,36146.4425,858653,EXCHANGE,"{""bid"": 36142.3583, ""ask"": 36146.4425, ""volume"": 858653, ""spread"": 4.0842}"
186,20,2024-11-04 15:54:17,28657.651,28658.1265,674052,EXCHANGE,"{""bid"": 28657.651, ""ask"": 28658.1265, ""volume"": 674052, ""spread"": 0.4755}"
187,55,2024-08-14 20:08:20,1218.4238,1221.3678,536597,EXCHANGE,"{""bid"": 1218.4238, ""ask"": 1221.3678, ""volume"": 536597, ""spread"": 2.944}"
188,4,2024-07-29 18:05:36,16313.7409,16316.7906,617826,EXCHANGE,"{""bid"": 16313.7409, ""ask"": 16316.7906, ""volume"": 617826, ""spread"": 3.0497}"
189,11,2024-11-10 20:22:21,10326.9334,10327.5995,879601,OTC,"{""bid"": 10326.9334, ""ask"": 10327.5995, ""volume"": 879601, ""spread"": 0.6661}"
190,7,2024-12-29 00:07:39,38931.014,38933.0274,567987,OTC,"{""bid"": 38931.014, ""ask"": 38933.0274, ""volume"": 567987, ""spread"": 2.0134}"
191,32,2024-11-13 17:32:33,46600.0283,46602.6169,42555,EXCHANGE,"{""bid"": 46600.0283, ""ask"": 46602.6169, ""volume"": 42555, ""spread"": 2.5886}"
192,50,2024-06-30 20:51:25,33336.8318,33340.7737,302602,EXCHANGE,"{""bid"": 33336.8318, ""ask"": 33340.7737, ""volume"": 302602, ""spread"": 3.9419}"
193,11,2025-01-07 17:31:47,1156.2439,1160.8121,758080,EXCHANGE,"{""bid"": 1156.2439, ""ask"": 1160.8121, ""volume"": 758080, ""spread"": 4.5682}"
194,22,2024-03-06 03:08:29,40814.5818,40816.8845,286722,EXCHANGE,"{""bid"": 40814.5818, ""ask"": 40816.8845, ""volume"": 286722, ""spread"": 2.3027}"
195,45,2024-08-25 22:52:15,32862.2848,32866.6404,557151,EXCHANGE,"{""bid"": 32862.2848, ""ask"": 32866.6404, ""volume"": 557151, ""spread"": 4.3556}"
196,44,2024-03-08 19:33:50,23400.1971,23401.2623,198789,EXCHANGE,"{""bid"": 23400.1971, ""ask"": 23401.2623, ""volume"": 198789, ""spread"": 1.0652}"
197,2,2024-07-29 03:36:46,29047.2542,29047.6893,384057,OTC,"{""bid"": 29047.2542, ""ask"": 29047.6893, ""volume"": 384057, ""spread"": 0.4351}"
198,25,2025-01-06 06:52:02,30472.0563,30475.0967,103252,EXCHANGE,"{""bid"": 30472.0563, ""ask"": 30475.0967, ""volume"": 103252, ""spread"": 3.0404}"
199,51,2024-04-20 10:03:40,11474.3511,11477.7645,785258,EXCHANGE,"{""bid"": 11474.3511, ""ask"": 11477.7645, ""volume"": 785258, ""spread"": 3.4134}"
200,20,2024-06-14 05:32:37,33726.6372,33729.3375,774402,EXCHANGE,"{""bid"": 33726.6372, ""ask"": 33729.3375, ""volume"": 774402, ""spread"": 2.7003}"
201,30,2024-12-24 22:40:12,36960.2283,36960.9737,169380,EXCHANGE,"{""bid"": 36960.2283, ""ask"": 36960.9737, ""volume"": 169380, ""spread"": 0.7454}"
202,60,2024-04-27 01:49:15,49491.8883,49494.1378,116628,OTC,"{""bid"": 49491.8883, ""ask"": 49494.1378, ""volume"": 116628, ""spread"": 2.2495}"
203,46,2024-12-31 20:26:02,4845.9287,4849.4493,834619,EXCHANGE,"{""bid"": 4845.9287, ""ask"": 4849.4493, ""volume"": 834619, ""spread"": 3.5206}"
204,5,2024-12-14 03:23:05,46518.3658,46519.8807,113161,EXCHANGE,"{""bid"": 46518.3658, ""ask"": 46519.8807, ""volume"": 113161, ""spread"": 1.5149}"
205,35,2024-06-13 05:14:00,44649.0427,44653.4074,408557,EXCHANGE,"{""bid"": 44649.0427, ""ask"": 44653.4074, ""volume"": 408557, ""spread"": 4.3647}"
206,17,2024-06-07 14:59:50,28769.014,28772.2254,542017,EXCHANGE,"{""bid"": 28769.014, ""ask"": 28772.2254, ""volume"": 542017, ""spread"": 3.2114}"
207,3,2024-04-01 21:41:50,24136.188,24140.6042,130946,EXCHANGE,"{""bid"": 24136.188, ""ask"": 24140.6042, ""volume"": 130946, ""spread"": 4.4162}"
208,47,2024-04-26 19:30:26,12758.7065,12762.3164,777290,EXCHANGE,"{""bid"": 12758.7065, ""ask"": 12762.3164, ""volume"": 777290, ""spread"": 3.6099}"
209,40,2024-04-20 11:12:23,23516.1585,23517.9647,795319,EXCHANGE,"{""bid"": 23516.1585, ""ask"": 23517.9647, ""volume"": 795319, ""spread"": 1.8062}"
210,25,2024-09-17 07:06:12,20237.462,20242.2146,262848,OTC,"{""bid"": 20237.462, ""ask"": 20242.2146, ""volume"": 262848, ""spread"": 4.7526}"
211,26,2024-08-14 03:04:06,13152.6218,13156.0609,547928,EXCHANGE,"{""bid"": 13152.6218, ""ask"": 13156.0609, ""volume"": 547928, ""spread"": 3.4391}"
212,17,2024-10-26 04:25:21,218.6003,219.3937,254081,EXCHANGE,"{""bid"": 218.6003, ""ask"": 219.3937, ""volume"": 254081, ""spread"": 0.7934}"
213,12,2024-05-12 03:06:02,41349.1601,41353.321,470665,OTC,"{""bid"": 41349.1601, ""ask"": 41353.321, ""volume"": 470665, ""spread"": 4.1609}"
214,55,2024-11-07 00:38:26,33905.7441,33907.8063,214063,OTC,"{""bid"": 33905.7441, ""ask"": 33907.8063, ""volume"": 214063, ""spread"": 2.0622}"
215,54,2024-06-19 05:19:33,21684.6982,21685.9024,494851,EXCHANGE,"{""bid"": 21684.6982, ""ask"": 21685.9024, ""volume"": 494851, ""spread"": 1.2042}"
216,1,2024-04-13 01:25:36,20571.1007,20574.7317,879678,OTC,"{""bid"": 20571.1007, ""ask"": 20574.7317, ""volume"": 879678, ""spread"": 3.631}"
217,36,2024-03-18 13:04:57,12125.5435,12125.8605,779491,EXCHANGE,"{""bid"": 12125.5435, ""ask"": 12125.8605, ""volume"": 779491, ""spread"": 0.317}"
218,28,2024-09-27 17:46:42,48782.5959,48783.2046,779680,EXCHANGE,"{""bid"": 48782.5959, ""ask"": 48783.2046, ""volume"": 779680, ""spread"": 0.6087}"
219,18,2024-08-22 09:56:19,8469.9913,8473.9134,151349,EXCHANGE,"{""bid"": 8469.9913, ""ask"": 8473.9134, ""volume"": 151349, ""spread"": 3.9221}"
220,38,2024-10-22 22:34:35,39538.6731,39540.7457,848307,EXCHANGE,"{""bid"": 39538.6731, ""ask"": 39540.7457, ""volume"": 848307, ""spread"": 2.0726}"
221,31,2024-04-16 02:53:30,230.972,233.972,900548,EXCHANGE,"{""bid"": 230.972, ""ask"": 233.972, ""volume"": 900548, ""spread"": 3.0}"
222,47,2024-06-13 02:23:33,27932.7709,27936.814,642870,EXCHANGE,"{""bid"": 27932.7709, ""ask"": 27936.814, ""volume"": 642870, ""spread"": 4.0431}"
223,9,2024-12-11 03:37:46,31058.9323,31060.874,997183,OTC,"{""bid"": 31058.9323, ""ask"": 31060.874, ""volume"": 997183, ""spread"": 1.9417}"
224,16,2024-12-31 17:15:12,35614.4287,35616.7496,975680,OTC,"{""bid"": 35614.4287, ""ask"": 35616.7496, ""volume"": 975680, ""spread"": 2.3209}"
225,56,2024-05-13 03:37:23,24612.3594,24613.759,833967,EXCHANGE,"{""bid"": 24612.3594, ""ask"": 24613.759, ""volume"": 833967, ""spread"": 1.3996}"
226,50,2024-10-10 02:55:16,33785.4276,33789.9079,819376,OTC,"{""bid"": 33785.4276, ""ask"": 33789.9079, ""volume"": 819376, ""spread"": 4.4803}"
227,1,2024-01-19 16:01:14,14644.8703,14646.9277,235086,OTC,"{""bid"": 14644.8703, ""ask"": 14646.9277, ""volume"": 235086, ""spread"": 2.0574}"
228,21,2024-07-17 22:28:08,29035.7422,29040.7158,628628,EXCHANGE,"{""bid"": 29035.7422, ""ask"": 29040.7158, ""volume"": 628628, ""spread"": 4.9736}"
229,47,2024-06-13 01:42:43,36356.8527,36357.2458,525063,EXCHANGE,"{""bid"": 36356.8527, ""ask"": 36357.2458, ""volume"": 525063, ""spread"": 0.3931}"
230,27,2024-02-23 05:03:57,26050.1555,26053.7415,111843,EXCHANGE,"{""bid"": 26050.1555, ""ask"": 26053.7415, ""volume"": 111843, ""spread"": 3.586}"
231,55,2024-05-09 15:44:11,1325.037,1326.93,675820,EXCHANGE,"{""bid"": 1325.037, ""ask"": 1326.93, ""volume"": 675820, ""spread"": 1.893}"
232,45,2024-03-11 20:09:12,47575.6797,47580.2625,539284,EXCHANGE,"{""bid"": 47575.6797, ""ask"": 47580.2625, ""volume"": 539284, ""spread"": 4.5828}"
233,40,2024-05-12 04:19:59,1164.8784,1168.4111,763353,EXCHANGE,"{""bid"": 1164.8784, ""ask"": 1168.4111, ""volume"": 763353, ""spread"": 3.5327}"
234,60,2024-02-05 20:40:24,27452.8093,27453.7365,808934,EXCHANGE,"{""bid"": 27452.8093, ""ask"": 27453.7365, ""volume"": 808934, ""spread"": 0.9272}"
235,50,2024-12-19 04:30:33,26092.5297,26097.2197,173333,OTC,"{""bid"": 26092.5297, ""ask"": 26097.2197, ""volume"": 173333, ""spread"": 4.69}"
236,59,2024-07-19 07:49:31,20054.902,20056.6924,967602,EXCHANGE,"{""bid"": 20054.902, ""ask"": 20056.6924, ""volume"": 967602, ""spread"": 1.7904}"
237,43,2024-10-29 13:28:09,7002.003,7003.6974,148160,OTC,"{""bid"": 7002.003, ""ask"": 7003.6974, ""volume"": 148160, ""spread"": 1.6944}"
238,4,2024-01-16 03:33:45,18478.2695,18480.8272,143098,EXCHANGE,"{""bid"": 18478.2695, ""ask"": 18480.8272, ""volume"": 143098, ""spread"": 2.5577}"
239,29,2024-04-25 06:30:00,37843.1917,37846.1727,733306,OTC,"{""bid"": 37843.1917, ""ask"": 37846.1727, ""volume"": 733306, ""spread"": 2.981}"
240,57,2024-03-27 21:31:38,41038.6992,41042.6579,967871,EXCHANGE,"{""bid"": 41038.6992, ""ask"": 41042.6579, ""volume"": 967871, ""spread"": 3.9587}"
241,25,2024-05-20 10:47:20,25253.6598,25257.3002,54659,OTC,"{""bid"": 25253.6598, ""ask"": 25257.3002, ""volume"": 54659, ""spread"": 3.6404}"
242,2,2024-03-13 13:15:14,13603.122,13606.6433,771028,EXCHANGE,"{""bid"": 13603.122, ""ask"": 13606.6433, ""volume"": 771028, ""spread"": 3.5213}"
243,23,2024-04-02 01:40:23,49430.6866,49431.1406,485689,EXCHANGE,"{""bid"": 49430.6866, ""ask"": 49431.1406, ""volume"": 485689, ""spread"": 0.454}"
244,26,2024-12-11 06:08:37,47789.9122,47793.4986,744406,EXCHANGE,"{""bid"": 47789.9122, ""ask"": 47793.4986, ""volume"": 744406, ""spread"": 3.5864}"
245,60,2024-03-05 10:39:23,1322.8797,1326.8095,927031,EXCHANGE,"{""bid"": 1322.8797, ""ask"": 1326.8095, ""volume"": 927031, ""spread"": 3.9298}"
246,45,2024-12-22 07:04:41,2373.3877,2375.5499,699487,EXCHANGE,"{""bid"": 2373.3877, ""ask"": 2375.5499, ""volume"": 699487, ""spread"": 2.1622}"
247,30,2024-02-26 21:41:38,46369.1369,46370.3862,453557,EXCHANGE,"{""bid"": 46369.1369, ""ask"": 46370.3862, ""volume"": 453557, ""spread"": 1.2493}"
248,16,2024-10-23 07:33:46,39032.442,39033.1497,305247,EXCHANGE,"{""bid"": 39032.442, ""ask"": 39033.1497, ""volume"": 305247, ""spread"": 0.7077}"
249,25,2024-11-20 12:05:51,13198.9948,13201.6225,525701,EXCHANGE,"{""bid"": 13198.9948, ""ask"": 13201.6225, ""volume"": 525701, ""spread"": 2.6277}"
250,36,2024-06-11 16:34:23,41463.4501,41466.4965,830726,EXCHANGE,"{""bid"": 41463.4501, ""ask"": 41466.4965, ""volume"": 830726, ""spread"": 3.0464}"
251,4,2024-07-29 11:47:02,13525.4277,13527.5159,995618,EXCHANGE,"{""bid"": 13525.4277, ""ask"": 13527.5159, ""volume"": 995618, ""spread"": 2.0882}"
252,51,2024-11-28 17:12:23,22205.1681,22206.3558,613048,OTC,"{""bid"": 22205.1681, ""ask"": 22206.3558, ""volume"": 613048, ""spread"": 1.1877}"
253,36,2024-01-19 07:09:11,1544.879,1546.2295,867499,OTC,"{""bid"": 1544.879, ""ask"": 1546.2295, ""volume"": 867499, ""spread"": 1.3505}"
254,6,2024-03-28 01:00:26,46550.3698,46551.123,52604,EXCHANGE,"{""bid"": 46550.3698, ""ask"": 46551.123, ""volume"": 52604, ""spread"": 0.7532}"
255,42,2024-08-31 14:30:27,40365.1652,40368.5701,265996,EXCHANGE,"{""bid"": 40365.1652, ""ask"": 40368.5701, ""volume"": 265996, ""spread"": 3.4049}"
256,20,2024-03-31 20:16:47,1569.3691,1572.7721,115013,EXCHANGE,"{""bid"": 1569.3691, ""ask"": 1572.7721, ""volume"": 115013, ""spread"": 3.403}"
257,59,2024-10-21 18:45:49,15460.7053,15461.1239,371091,EXCHANGE,"{""bid"": 15460.7053, ""ask"": 15461.1239, ""volume"": 371091, ""spread"": 0.4186}"
258,7,2024-12-09 02:11:44,43115.3921,43116.4414,339400,EXCHANGE,"{""bid"": 43115.3921, ""ask"": 43116.4414, ""volume"": 339400, ""spread"": 1.0493}"
259,43,2024-09-22 19:23:32,32373.305,32377.5244,508641,EXCHANGE,"{""bid"": 32373.305, ""ask"": 32377.5244, ""volume"": 508641, ""spread"": 4.2194}"
260,20,2024-05-17 20:24:23,24763.8154,24766.2748,400575,EXCHANGE,"{""bid"": 24763.8154, ""ask"": 24766.2748, ""volume"": 400575, ""spread"": 2.4594}"
261,9,2024-08-29 08:25:09,5617.776,5622.5704,249351,EXCHANGE,"{""bid"": 5617.776, ""ask"": 5622.5704, ""volume"": 249351, ""spread"": 4.7944}"
262,34,2024-06-06 02:34:17,26235.8991,26238.1073,901971,EXCHANGE,"{""bid"": 26235.8991, ""ask"": 26238.1073, ""volume"": 901971, ""spread"": 2.2082}"
263,16,2025-01-09 13:51:38,35394.4352,35395.2571,547174,EXCHANGE,"{""bid"": 35394.4352, ""ask"": 35395.2571, ""volume"": 547174, ""spread"": 0.8219}"
264,1,2024-04-05 16:10:15,34910.5304,34912.004,660455,EXCHANGE,"{""bid"": 34910.5304, ""ask"": 34912.004, ""volume"": 660455, ""spread"": 1.4736}"
265,41,2024-11-24 10:36:53,17692.1331,17692.8784,295109,EXCHANGE,"{""bid"": 17692.1331, ""ask"": 17692.8784, ""volume"": 295109, ""spread"": 0.7453}"
266,2,2024-01-30 14:14:49,26465.8188,26465.87,47721,EXCHANGE,"{""bid"": 26465.8188, ""ask"": 26465.87, ""volume"": 47721, ""spread"": 0.0512}"
267,55,2024-12-04 21:02:17,1450.2311,1451.7821,631846,EXCHANGE,"{""bid"": 1450.2311, ""ask"": 1451.7821, ""volume"": 631846, ""spread"": 1.551}"
268,56,2024-11-23 20:26:34,40818.33,40822.9033,340517,OTC,"{""bid"": 40818.33, ""ask"": 40822.9033, ""volume"": 340517, ""spread"": 4.5733}"
269,4,2024-07-30 05:28:10,48777.4472,48777.5101,998123,EXCHANGE,"{""bid"": 48777.4472, ""ask"": 48777.5101, ""volume"": 998123, ""spread"": 0.0629}"
270,28,2024-04-25 19:37:00,39795.6215,39797.4026,444272,EXCHANGE,"{""bid"": 39795.6215, ""ask"": 39797.4026, ""volume"": 444272, ""spread"": 1.7811}"
271,46,2024-12-27 11:18:00,40856.6999,40857.8001,153204,EXCHANGE,"{""bid"": 40856.6999, ""ask"": 40857.8001, ""volume"": 153204, ""spread"": 1.1002}"
272,30,2024-03-19 15:36:03,38591.3426,38592.0705,177808,EXCHANGE,"{""bid"": 38591.3426, ""ask"": 38592.0705, ""volume"": 177808, ""spread"": 0.7279}"
273,56,2024-08-03 02:00:51,32034.3997,32037.4592,111634,EXCHANGE,"{""bid"": 32034.3997, ""ask"": 32037.4592, ""volume"": 111634, ""spread"": 3.0595}"
274,53,2024-06-17 03:44:09,32594.2582,32596.4927,808365,EXCHANGE,"{""bid"": 32594.2582, ""ask"": 32596.4927, ""volume"": 808365, ""spread"": 2.2345}"
275,28,2024-04-18 12:38:04,23872.2569,23877.2334,819462,OTC,"{""bid"": 23872.2569, ""ask"": 23877.2334, ""volume"": 819462, ""spread"": 4.9765}"
276,52,2024-08-27 15:15:55,34843.2166,34846.5555,505218,OTC,"{""bid"": 34843.2166, ""ask"": 34846.5555, ""volume"": 505218, ""spread"": 3.3389}"
277,23,2024-03-15 13:00:48,17762.7579,17767.668,24549,OTC,"{""bid"": 17762.7579, ""ask"": 17767.668, ""volume"": 24549, ""spread"": 4.9101}"
278,12,2024-12-16 00:54:32,14211.7248,14216.1042,718835,EXCHANGE,"{""bid"": 14211.7248, ""ask"": 14216.1042, ""volume"": 718835, ""spread"": 4.3794}"
279,2,2024-12-29 06:58:20,2876.0244,2879.9729,821155,EXCHANGE,"{""bid"": 2876.0244, ""ask"": 2879.9729, ""volume"": 821155, ""spread"": 3.9485}"
280,42,2024-12-05 20:11:23,6866.3567,6870.1219,688511,OTC,"{""bid"": 6866.3567, ""ask"": 6870.1219, ""volume"": 688511, ""spread"": 3.7652}"
281,31,2024-01-09 14:33:26,3261.3642,3264.0577,710681,EXCHANGE,"{""bid"": 3261.3642, ""ask"": 3264.0577, ""volume"": 710681, ""spread"": 2.6935}"
282,33,2024-01-12 14:35:41,43294.9212,43297.2607,872559,EXCHANGE,"{""bid"": 43294.9212, ""ask"": 43297.2607, ""volume"": 872559, ""spread"": 2.3395}"
283,8,2024-10-02 13:19:04,48841.7396,48846.0315,549920,OTC,"{""bid"": 48841.7396, ""ask"": 48846.0315, ""volume"": 549920, ""spread"": 4.2919}"
284,6,2024-09-03 14:18:02,22218.58,22219.3688,977832,EXCHANGE,"{""bid"": 22218.58, ""ask"": 22219.3688, ""volume"": 977832, ""spread"": 0.7888}"
285,43,2024-01-08 07:54:10,45236.711,45237.6365,628948,EXCHANGE,"{""bid"": 45236.711, ""ask"": 45237.6365, ""volume"": 628948, ""spread"": 0.9255}"
286,14,2024-07-07 20:05:14,19656.8505,19657.125,243757,EXCHANGE,"{""bid"": 19656.8505, ""ask"": 19657.125, ""volume"": 243757, ""spread"": 0.2745}"
287,54,2024-01-09 02:17:51,1778.4257,1783.3703,598851,EXCHANGE,"{""bid"": 1778.4257, ""ask"": 1783.3703, ""volume"": 598851, ""spread"": 4.9446}"
288,7,2025-01-22 04:43:18,6603.7955,6603.8703,375194,EXCHANGE,"{""bid"": 6603.7955, ""ask"": 6603.8703, ""volume"": 375194, ""spread"": 0.0748}"
289,31,2024-12-27 12:41:47,278.5024,283.1632,863829,EXCHANGE,"{""bid"": 278.5024, ""ask"": 283.1632, ""volume"": 863829, ""spread"": 4.6608}"
290,47,2025-02-03 02:15:45,1712.0477,1715.6729,504628,EXCHANGE,"{""bid"": 1712.0477, ""ask"": 1715.6729, ""volume"": 504628, ""spread"": 3.6252}"
291,17,2024-08-27 17:22:26,25219.6516,25220.3322,460792,OTC,"{""bid"": 25219.6516, ""ask"": 25220.3322, ""volume"": 460792, ""spread"": 0.6806}"
292,12,2024-01-11 21:12:02,31741.7717,31744.3236,36230,OTC,"{""bid"": 31741.7717, ""ask"": 31744.3236, ""volume"": 36230, ""spread"": 2.5519}"
293,39,2024-10-09 03:33:03,26985.66,26986.8431,113472,EXCHANGE,"{""bid"": 26985.66, ""ask"": 26986.8431, ""volume"": 113472, ""spread"": 1.1831}"
294,59,2024-06-29 16:17:03,34706.2926,34710.5615,835303,EXCHANGE,"{""bid"": 34706.2926, ""ask"": 34710.5615, ""volume"": 835303, ""spread"": 4.2689}"
295,34,2024-11-07 20:59:01,44931.87,44932.6666,797409,OTC,"{""bid"": 44931.87, ""ask"": 44932.6666, ""volume"": 797409, ""spread"": 0.7966}"
296,41,2025-01-14 01:14:10,48446.0374,48446.3453,343638,EXCHANGE,"{""bid"": 48446.0374, ""ask"": 48446.3453, ""volume"": 343638, ""spread"": 0.3079}"
297,11,2024-09-24 11:39:49,34365.8003,34366.4956,280184,OTC,"{""bid"": 34365.8003, ""ask"": 34366.4956, ""volume"": 280184, ""spread"": 0.6953}"
298,32,2024-04-11 01:24:52,12803.7631,12804.0715,522685,OTC,"{""bid"": 12803.7631, ""ask"": 12804.0715, ""volume"": 522685, ""spread"": 0.3084}"
299,14,2024-09-28 04:19:00,19364.5394,19369.3437,483989,EXCHANGE,"{""bid"": 19364.5394, ""ask"": 19369.3437, ""volume"": 483989, ""spread"": 4.8043}"
300,48,2024-09-17 09:17:40,27742.3838,27746.5575,179955,EXCHANGE,"{""bid"": 27742.3838, ""ask"": 27746.5575, ""volume"": 179955, ""spread"": 4.1737}"
301,54,2024-09-24 05:25:00,33194.1827,33198.7984,182954,OTC,"{""bid"": 33194.1827, ""ask"": 33198.7984, ""volume"": 182954, ""spread"": 4.6157}"
302,52,2024-06-21 05:23:27,6911.3527,6915.7722,43168,EXCHANGE,"{""bid"": 6911.3527, ""ask"": 6915.7722, ""volume"": 43168, ""spread"": 4.4195}"
303,6,2024-06-09 19:53:58,2035.5329,2035.6586,766905,EXCHANGE,"{""bid"": 2035.5329, ""ask"": 2035.6586, ""volume"": 766905, ""spread"": 0.1257}"
304,41,2024-01-18 02:10:33,11459.8546,11462.2172,314838,EXCHANGE,"{""bid"": 11459.8546, ""ask"": 11462.2172, ""volume"": 314838, ""spread"": 2.3626}"
305,22,2024-06-30 06:02:54,20313.5468,20313.9864,582012,EXCHANGE,"{""bid"": 20313.5468, ""ask"": 20313.9864, ""volume"": 582012, ""spread"": 0.4396}"
306,48,2024-06-23 01:28:21,1907.4237,1912.1192,555822,EXCHANGE,"{""bid"": 1907.4237, ""ask"": 1912.1192, ""volume"": 555822, ""spread"": 4.6955}"
307,27,2024-10-05 11:13:50,23508.4505,23513.2146,468470,EXCHANGE,"{""bid"": 23508.4505, ""ask"": 23513.2146, ""volume"": 468470, ""spread"": 4.7641}"
308,12,2024-04-17 06:35:58,27153.4935,27155.3384,740416,EXCHANGE,"{""bid"": 27153.4935, ""ask"": 27155.3384, ""volume"": 740416, ""spread"": 1.8449}"
309,36,2024-02-19 07:21:27,782.5038,785.8252,244778,EXCHANGE,"{""bid"": 782.5038, ""ask"": 785.8252, ""volume"": 244778, ""spread"": 3.3214}"
